ir1_ch4,ir3_co,uv0_o3,uv1_no2,uv3_bro,uv4_h2co,uv5_so2,uv6_oclo,uv7_so2,uv8_h2o,uv9_chocho,lat,lon
5.8908212855878435e+19,0.0,7.279746090981655e+18,1355802929528832.0,47257042812928.0,0.0,0.0,1166589254389.3765,0.0,6.632764171402632e+21,0.0,-78.38709677419355,-100.0
5.586879378168726e+19,1.3535120079317893e+20,1.4593837846582473e+19,2736992444376678.5,83410809991987.2,0.0,0.0,1068955170428.3429,0.0,7.472393893831357e+21,0.0,-78.38709677419355,-94.28571428571428
5.470383898301148e+20,6.171969021982802e+17,7.4973542855255e+18,1315402741486153.2,40321480130560.0,0.0,0.0,2376667582603.232,0.0,5.439733608514423e+21,0.0,-78.38709677419355,-88.57142857142857
6.7146405099571945e+19,0.0,0.0,0.0,0.0,0.0,0.0,905195733742.5056,0.0,0.0,0.0,-78.38709677419355,-82.85714285714286
6.638768222408624e+19,2.149626458723582e+19,9.31170032612849e+18,1779719221542912.0,53466611784817.78,0.0,0.0,1119923980973.9915,0.0,1.7137139467021722e+22,0.0,-78.38709677419355,-77.14285714285714
6.060439383161865e+19,0.0,1.4073553452316545e+19,2625990839972659.0,97674368699596.8,0.0,0.0,1384631575143.065,0.0,9.772552234415403e+21,0.0,-78.38709677419355,-71.42857142857143
1.2014548544725076e+20,2.13599966136474e+18,6.872099131326726e+18,1289454677393408.0,37329267851264.0,0.0,0.0,614271044924.9524,0.0,0.0,0.0,-78.38709677419355,-65.71428571428571
8.617058320298141e+19,4.769442847269061e+18,6.705915003987996e+18,1247467569239381.2,40354109019477.336,0.0,0.0,1176760845060.7407,0.0,1.4340676622497096e+22,0.0,-78.38709677419355,-60.0
7.627296288671108e+19,0.0,6.792730004866414e+18,1399293405980262.5,41804502138880.0,0.0,0.0,2202716242674.184,0.0,1.7168466562324707e+22,0.0,-78.38709677419355,-54.28571428571428
5.973064293812393e+19,0.0,1.3180547920325247e+19,2567752573255680.0,93827438215168.0,0.0,0.0,1362084336269.2363,0.0,0.0,0.0,-78.38709677419355,-48.571428571428555
