ir1_ch4,ir3_co,uv0_o3,uv1_no2,uv3_bro,uv4_h2co,uv5_so2,uv6_oclo,uv7_so2,uv8_h2o,uv9_chocho,lat,lon
3.30E+19,1.80E+18,7.24E+18,5.23448E+15,3.54743E+13,7.45219E+14,1.74772E+15,1.95294E+13,2.06928E+15,4.04E+21,0,-78.38709677,88.57142857
3.26E+19,1.77E+18,7.27E+18,5.29024E+15,3.62865E+13,3.17653E+14,1.88455E+15,1.38268E+12,2.21454E+15,3.90E+21,0,-78.38709677,94.28571429
3.33E+19,1.83E+18,7.28E+18,5.31506E+15,3.725E+13,6.24424E+14,1.73544E+15,2.99214E+12,2.06777E+15,3.97E+21,0,-78.38709677,100
3.48E+19,1.98E+18,7.30E+18,5.31894E+15,3.73143E+13,5.5139E+14,2.08553E+15,2.72972E+12,2.40316E+15,3.99E+21,0,-78.38709677,105.7142857
3.77E+19,2.71E+18,7.32E+18,5.31857E+15,3.73394E+13,0,2.27395E+15,5.91071E+12,2.63474E+15,4.04E+21,0,-78.38709677,111.4285714
3.99E+19,2.94E+18,7.35E+18,5.32555E+15,3.81478E+13,6.607E+14,1.99647E+15,1.78334E+12,2.29304E+15,4.06E+21,0,-78.38709677,117.1428571
4.11E+19,3.90E+18,7.39E+18,5.34674E+15,3.86047E+13,8.57904E+14,2.07997E+15,1.21379E+12,2.41855E+15,4.03E+21,0,-78.38709677,122.8571429
4.46E+19,3.36E+18,7.43E+18,5.36022E+15,3.89632E+13,1.77995E+15,2.00779E+15,1.46751E+12,2.3451E+15,4.03E+21,0,-78.38709677,128.5714286
4.75E+19,4.39E+18,7.46E+18,5.39369E+15,3.93253E+13,4.00511E+15,1.7572E+15,1.34427E+13,2.03074E+15,4.24E+21,0,-78.38709677,134.2857143
5.00E+19,6.45E+18,7.49E+18,5.40956E+15,3.99109E+13,1.40207E+15,2.2494E+15,2.72736E+12,2.62935E+15,4.19E+21,0,-78.38709677,140
4.81E+19,8.74E+18,7.49E+18,5.38351E+15,4.04384E+13,1.21231E+14,2.62615E+15,0,3.05863E+15,4.15E+21,0,-78.38709677,145.7142857
4.94E+19,5.26E+18,7.49E+18,5.31895E+15,4.15988E+13,1.11693E+15,2.51552E+15,6.99324E+12,2.8531E+15,4.46E+21,0,-78.38709677,151.4285714
