ir1_ch4,ir3_co,uv0_o3,uv1_no2,uv3_bro,uv4_h2co,uv5_so2,uv6_oclo,uv7_so2,uv8_h2o,uv9_chocho,lat,lon
3.5346702657375887e+19,1.8561251631217551e+18,8.673149907139084e+18,3026437381466890.0,39443901013480.38,3948259145585833.0,2.2358032239915044e+16,4985390061798.561,6319294794915342.0,3.1563644135699854e+22,329327381355304.2,-37.74193548387097,-145.71428571428572
3.942051352955466e+19,2.4040880231793766e+18,8.633910680397833e+18,3077101436596064.5,38342390989214.86,4286323199464679.5,2.4339889337233784e+16,4950763823773.956,7050350923379673.0,2.5871949506921225e+22,313715861266642.7,-37.74193548387097,-140.0
3.764426018020703e+19,2.287313903181211e+18,8.637827663909337e+18,3036152382364243.0,39638413103176.48,4018528377058207.0,2.7474479292887484e+16,5788933629913.285,8178489379213538.0,2.222528525336217e+22,320532954010149.75,-37.74193548387097,-134.28571428571428
3.738314928026001e+19,1.980897747657063e+18,8.658924149201742e+18,3041258792599879.5,39223375126449.07,4086767848341584.5,2.5074377380587076e+16,2119112679498.768,7305732116428064.0,1.782548825176037e+22,282554981218807.3,-37.74193548387097,-128.57142857142856
3.732425339841968e+19,3.6785939945595407e+18,8.571128071773178e+18,2971330199759862.5,37612469755340.766,3786339560918339.5,2.424725301513466e+16,6323452832978.737,6818755723071720.0,3.39020598557494e+22,339014336855902.3,-37.74193548387097,-122.85714285714286
3.610647622331862e+19,3.3472477861438495e+18,8.704385941542148e+18,3067946303767664.5,40357932508823.16,4397284075962927.0,2.706590383884494e+16,3103150021639.1113,7800241429729115.0,3.5058541922829075e+22,359326862940902.0,-37.74193548387097,-117.14285714285714
3.921565304406516e+19,4.035972944464899e+18,8.708465357038504e+18,2998565863640591.5,37627390645248.16,4501603079789192.5,2.563254131056298e+16,4483853503971.79,7530138391476936.0,4.1105818776642345e+22,379875936434929.4,-37.74193548387097,-111.42857142857143
3.5012435078992593e+19,2.8023282598993853e+18,8.462363421101974e+18,2956797118522151.0,37014667544543.31,4519542039659982.0,2.4503994729386108e+16,6126373700728.278,7178677596485833.0,5.080203301072916e+22,381547665372217.44,-37.74193548387097,-105.71428571428571
3.133134968344087e+19,2.9904510467798753e+18,8.540911846937115e+18,3035479959666305.0,39131061495721.29,4269171289458983.0,2.9368361122547868e+16,5591305788179.692,8491576030167204.0,5.3536613634255675e+22,381367172554405.3,-37.74193548387097,-100.0
3.5620864798843417e+19,4.64877890976975e+18,8.505142824733033e+18,2947409501525541.0,40431571123569.875,4383374889463714.5,2.4296338584146464e+16,2810374890317.456,6930027845201327.0,4.949252319005314e+22,411382206274698.06,-37.74193548387097,-94.28571428571428
3.6552495063574835e+19,5.260437231796144e+18,8.337694842024441e+18,2945493203062866.0,37554559256111.875,5559400610468754.0,2.476986133913853e+16,7627093439517.144,7183775406288419.0,5.633787945573791e+22,438843824709939.94,-37.74193548387097,-88.57142857142857
3.423103675735724e+19,2.7837703650985595e+18,8.374053165022452e+18,2911751553119008.0,38306644195562.62,4859676557367745.0,3.2462890519998564e+16,5664788662820.374,9192835809821222.0,5.905030953916616e+22,405335247125306.9,-37.74193548387097,-82.85714285714286
2.992808968935573e+19,2.4932804818190787e+18,8.461644685088906e+18,3038407804445423.0,37847542293834.695,6551934393199870.0,3.879758293116743e+16,10157072728957.676,1.0106402331263616e+16,3.378387523372726e+22,379206905915355.06,-37.74193548387097,-77.14285714285714
3.492821888675353e+19,1.6677823247746685e+18,8.523044551277001e+18,3171533387397862.5,37876195050389.43,1.2341820466639542e+16,6.219437268531149e+16,17279798272644.05,1.5055290229911546e+16,3.0349338825618306e+22,593034602266647.4,-37.74193548387097,-71.42857142857143
3.6693769523565093e+19,2.5403118850719985e+18,8.623679608284124e+18,3280406962353163.0,38446966597501.47,2.0267866507496228e+16,1.0596366014789589e+17,15517401014056.701,2.2067459609192064e+16,4.194139062913237e+22,527078280230777.56,-37.74193548387097,-65.71428571428571
4.176744467467367e+19,3.2689828984031345e+18,8.749329872609377e+18,3284150396764140.5,40686703693451.67,2.4555247294152896e+16,1.140564511278704e+17,22704952307832.316,2.3235722500105864e+16,4.002595955704419e+22,670981076480133.0,-37.74193548387097,-60.0
3.6858920516389593e+19,5.759269794783285e+18,8.8425047890475e+18,3011281904935686.5,39388049684215.47,9651580939924178.0,6.437497520069654e+16,15371850598744.773,1.5098419032153914e+16,3.5814593734421902e+22,347708690343447.75,-37.74193548387097,-54.28571428571428
3.496142790810906e+19,5.164585172130894e+18,8.732909001576889e+18,3170908185292155.5,43186195937244.49,1.2793361791840818e+16,8.075117563423904e+16,19326067461657.043,2.0381855797380396e+16,3.4125356352939804e+22,471556319770768.44,-37.74193548387097,-48.571428571428555
1.9270868362306313e+20,4.731586078279201e+18,8.564230788248304e+18,2958061520597674.0,41360891514055.49,1.0193272007928868e+16,5.819511150274924e+16,11161924763642.244,1.5043599117939094e+16,4.196193611967956e+22,414407651029503.6,-37.74193548387097,-42.85714285714286
4.326895724456713e+19,4.2408430693707884e+18,8.166742079007415e+18,2938045972885901.0,36938236112874.78,9295025324393870.0,7.83503244917973e+16,18729330106091.754,2.0050403935954724e+16,4.757050801410699e+22,408868142873989.75,-37.74193548387097,-37.14285714285714
3.892789339691597e+19,2.0604376503986586e+19,8.060527618021005e+18,2934732649289171.0,36347325226886.67,7712043612331415.0,4.574761201133907e+16,15270060026416.545,1.1791604163999474e+16,4.594172865449887e+22,425962667911824.94,-37.74193548387097,-31.428571428571416
3.4471471657025794e+19,5.17385016319673e+18,7.901162096030319e+18,2905139065622792.5,35518412577890.93,7164720166296580.0,3.0241540502601096e+16,11535269552350.094,8158198760344445.0,4.402203060656757e+22,421969020102066.6,-37.74193548387097,-25.714285714285722
2.9501598086604042e+19,1.399973295105664e+19,7.904875410141262e+18,2893229718393016.5,37187458086170.96,6088062477403242.0,2.5191152954735212e+16,7295948290766.081,6628991768119273.0,4.023497563588077e+22,387112378217958.9,-37.74193548387097,-20.0
3.819249773122224e+19,4.2100593068854477e+18,7.799687857170642e+18,2807653571322254.5,34767326975748.992,5885680330852822.0,2.2347487561757132e+16,6960800547057.766,6083317266850523.0,5.959849815582467e+22,434336976798379.7,-37.74193548387097,-14.285714285714278
3.7423867185198645e+19,6.042019015263583e+18,7.725333140390291e+18,2853514333588763.5,36276644234124.08,5801152700357970.0,2.756087908536849e+16,4621436750333.472,7369470509840027.0,5.670921992812255e+22,421967089608084.56,-37.74193548387097,-8.571428571428555
3.87898026978891e+19,2.9512719779279217e+18,7.746640777715388e+18,2677333646156916.0,35390517284545.586,5673780463914001.0,2.762826014738031e+16,8145479333482.51,7462391065535585.0,4.021317065720895e+22,365119045292765.56,-37.74193548387097,-2.857142857142861
3.995666633059653e+19,4.5632004824931845e+18,7.673732229099899e+18,2676889976630907.5,34667715571284.246,4274237526536480.0,2.1391289657529684e+16,5004343745690.074,5808796122442827.0,4.054818769050102e+22,402805713328508.44,-37.74193548387097,2.857142857142861
4.214027375273136e+19,7.370366612954327e+18,7.814603229846372e+18,2792848965949545.5,34934529892296.33,4806790084493743.0,2.4654522796197876e+16,5687040846999.148,6694518186503743.0,4.291044901339528e+22,398418630480519.4,-37.74193548387097,8.571428571428584
3.893801541173875e+19,2.111941452445392e+18,7.928283766783081e+18,2842022205979297.0,34801394634005.9,5388346255858986.0,2.27326094423895e+16,6115875437808.463,6185836407739574.0,3.481840686663047e+22,454228184257412.0,-37.74193548387097,14.285714285714278
3.910514476260608e+19,2.216785835029405e+18,8.385784550280483e+18,2904323390700352.0,36827758992682.15,4814357451237854.0,2.3845157300916628e+16,8906986185369.607,6083275645945662.0,1.924244589853561e+22,399411127115379.06,-37.74193548387097,20.0
4.1323248458745094e+19,3.831828397622765e+18,8.617306680672024e+18,2839813974539436.0,37831583311812.86,4395268159922172.5,2.306812883267082e+16,4447512454488.693,6182280738184157.0,2.2875182995438834e+22,368537729749117.44,-37.74193548387097,25.714285714285722
3.953078400316562e+19,2.379958231226563e+18,8.552097365074413e+18,2785739981690572.5,36104491305678.93,5042269624381077.0,2.1194718896652068e+16,5831791441549.492,5590018315752875.0,2.5153076981720253e+22,391450411591023.4,-37.74193548387097,31.428571428571445
4.2301169733775565e+19,3.79017913930841e+18,8.431153158451506e+18,2802833579613263.5,35425372261575.04,5069086412639008.0,2.1959324249051692e+16,3728964019520.456,5756587829563139.0,3.5502282761997765e+22,403123077085279.75,-37.74193548387097,37.14285714285714
4.037141312220768e+19,3.1858033679102433e+18,8.424104879459474e+18,2845943032036731.5,35543412837234.64,5114845497858484.0,2.7764346128010316e+16,5900693542760.291,7237994957820955.0,4.539508573116116e+22,418318816320262.25,-37.74193548387097,42.85714285714286
4.019899128274461e+19,3.234460247039418e+18,8.359426203110619e+18,2873546344357415.5,34725238126083.62,4828650414202027.0,2.330939148151668e+16,5116059391971.433,6319651108685139.0,4.908698199349589e+22,399517995670400.75,-37.74193548387097,48.571428571428584
3.6235879924576547e+19,2.907650896472555e+18,8.260559099335519e+18,2852748553106777.0,34702438891511.848,4155989206823295.0,3.191514793522468e+16,20217110170644.53,8520902251165654.0,5.272540403243322e+22,390279091121941.25,-37.74193548387097,54.28571428571428
3.0512643716576453e+19,3.225248107139968e+18,8.062910012525631e+18,3072004231157031.0,32254350358934.977,3869532794166378.0,2.4854383209336416e+16,4115033744252.638,6707532109666300.0,3.2935229323891574e+22,339049816863238.6,-37.74193548387097,60.0
3.475732916966557e+19,2.5418112621901926e+18,8.125205785031098e+18,3110860370838475.0,34419450349189.207,4223853386294964.0,2.495699049513285e+16,4009358465622.4,6566192203903613.0,3.0632647884742727e+22,331136271550163.1,-37.74193548387097,65.71428571428572
4.782017192317125e+19,2.8045209002839557e+18,8.129037050314552e+18,3002536777935034.0,33415811594365.23,4324673335025431.0,2.7716490570211644e+16,5266981449322.192,7665976128019905.0,2.92708779702742e+22,323352457671843.1,-37.74193548387097,71.42857142857144
4.040899610880659e+19,1.2326344203748733e+19,8.196896085492628e+18,3011534849358138.0,35297997111489.69,3884891838788495.5,2.3496829805985964e+16,5899168100402.302,6564610724394457.0,2.354422463524212e+22,314748903590924.5,-37.74193548387097,77.14285714285717
3.7439321532143714e+19,5.599005646290359e+18,8.214700244724621e+18,2987698094752918.0,35805743287948.49,3469590586926760.0,2.466748570648804e+16,5987613949894.985,6960824387706638.0,1.9036098119645354e+22,304261479132880.2,-37.74193548387097,82.85714285714289
3.8534602954578534e+19,3.9738468778131036e+18,8.147937357741332e+18,2899339125974950.0,35276037474008.88,3215559495353949.5,2.735494921260648e+16,7124895419731.622,7564930387575138.0,1.7050822931164437e+22,256288485756838.62,-37.74193548387097,88.57142857142856
3.933585148292425e+19,2.686245305791777e+18,8.401007963278846e+18,2919773157029389.0,35804854342510.56,3627105392482332.5,3.223579664625486e+16,4548731163886.172,9110661129097238.0,2.266846649781771e+22,266147198005199.6,-37.74193548387097,94.28571428571428
3.904278859367844e+19,2.5337779402010844e+18,8.442864552930641e+18,2890307254364811.0,36447825725899.1,3650965976738699.0,3.5019111057335828e+16,4857636436868.636,9987577835322000.0,2.023400251932427e+22,292858422176135.06,-37.74193548387097,100.0
3.849842157983506e+19,2.2976594641518144e+18,8.403674088104264e+18,2944993333629970.0,36071479894504.17,3844938814609883.0,2.443572459888963e+16,9582529270556.762,7001185834373533.0,2.0435673569841677e+22,331565406144562.06,-37.74193548387097,105.71428571428572
3.926729912181046e+19,3.056018915891337e+18,8.381049383719625e+18,2987194158738286.0,38982881255104.07,4074214049591411.0,2.8394660481068244e+16,4413545389007.557,7826102030594044.0,3.87665219596832e+22,419570454271250.2,-37.74193548387097,111.42857142857144
3.962577902742553e+19,2.7944857231942815e+18,8.4658081475963e+18,3041234643522879.5,38597103595598.664,4939628118300671.0,2.263769753988411e+16,5815673959212.165,5944869506488653.0,2.9354533009602797e+22,443459203203047.25,-37.74193548387097,117.14285714285717
4.163880673352618e+19,4.725922553239241e+18,8.468743335159927e+18,2909424370528052.5,37130686733823.85,4422163108393744.0,2.5284830346508916e+16,4691447215964.444,6752878241965935.0,2.463079106614164e+22,336981279318569.1,-37.74193548387097,122.85714285714289
4.421559037713441e+19,3.4385773299259187e+18,8.42314220579076e+18,2993853321667328.0,37324423469678.84,3791088471046360.5,2.616321966585386e+16,5545330468897.374,7139331639338491.0,2.984373844238639e+22,320171803274639.7,-37.74193548387097,128.57142857142856
3.6778503858254283e+19,2.609297562233036e+18,8.441712181250097e+18,3010996291175346.0,37013622861209.73,5039473279148474.0,2.4206012826546324e+16,3715871668395.2505,6309308725792686.0,3.982933658283142e+22,410692258877457.9,-37.74193548387097,134.28571428571428
3.5613774603340653e+19,3.1176427428582436e+18,8.56708413249623e+18,3196439075074965.5,38883175713057.28,7143198245298417.0,3.6802522494621064e+16,5497645647284.839,8895179327092373.0,4.4933994966482864e+22,394605277254632.06,-37.74193548387097,140.0
3.6628713571113243e+19,2.6779105272175544e+18,8.355836420553609e+18,3255764749933736.5,37127265428625.445,5603061217327850.0,3.507519861858035e+16,4848870708863.375,7443071802218423.0,2.5462605769552624e+22,429991807954068.94,-37.74193548387097,145.71428571428572
3.668254526970719e+19,2.8460438757554893e+18,8.501801790927031e+18,2970220271033646.0,36207519912209.945,6565848358691079.0,2.959713223823054e+16,5678867402000.572,7033078900828225.0,2.5024898153923977e+22,418762082571289.4,-37.74193548387097,151.42857142857144
3.939990940947019e+19,3.8914208699779267e+18,8.450830656650641e+18,2914758077001670.0,36083499766721.984,5710879930564462.0,2.432635598554653e+16,3914147045150.476,6166287715089256.0,3.1202698777703838e+22,398846218878449.0,-37.74193548387097,157.14285714285717
3.788101734425625e+19,2.6031102897147535e+18,8.328870047136542e+18,2861973024079991.5,34697281152821.28,5177089783154594.0,2.4077916316630756e+16,9638467433893.21,6511102329828757.0,3.2156141411461977e+22,370691287941614.7,-37.74193548387097,162.8571428571429
3.232633925153687e+19,2.645504035714207e+18,8.398824395073518e+18,2953411779294600.0,37580307798454.78,5335331507380233.0,3.0618248532309076e+16,5406800510655.146,7659567354120855.0,5.7086085588589245e+22,432407714710035.2,-37.74193548387097,168.57142857142856
3.645015788673383e+19,3.8977921192879324e+18,8.563200565522383e+18,2959250067630514.5,38231686551213.95,5424418622972715.0,3.7069152687445304e+16,5045475569478.78,8944551595707202.0,6.030963886994969e+22,424729621582508.5,-37.74193548387097,174.28571428571428
4.787077216904617e+19,2.6178302478403794e+18,8.65200620595338e+18,3053851454396512.5,38077992848635.64,6616550552993727.0,3.030273526543896e+16,7279784131927.106,7496287846969414.0,5.597808091688097e+22,496421080942517.4,-37.74193548387097,180.0
4.325394239225791e+19,5.354402666411583e+18,8.06861314709035e+18,3183141010726105.5,30798758210732.98,6758803941104994.0,2.120278739192657e+16,4752979939698.285,5862326564052340.0,6.461714680204127e+22,427417402323978.6,-31.935483870967744,-180.0
3.575789022478053e+19,6.162043102867786e+18,8.042309260261842e+18,3105491011432056.5,31947501387898.574,5843792628002956.0,2.5002084261317732e+16,5996638313027.056,6967406377982529.0,7.241159099369785e+22,365062379061680.0,-31.935483870967744,-174.28571428571428
7.644061889557571e+19,2.92763493099745e+18,8.17689654741748e+18,2983540206284112.0,33233284790862.73,5712517403575539.0,2.975789867518731e+16,5228956254932.84,8091635688783467.0,6.104017392051365e+22,367462297629907.1,-31.935483870967744,-168.57142857142858
1.5457953651436506e+20,1.2049519498668745e+19,8.381385803225992e+18,2970787950115964.0,36421030179631.695,4957507547184659.0,2.782412906826735e+16,3572282035244.0767,8055943563868280.0,5.6923486589159205e+22,363071667467328.4,-31.935483870967744,-162.85714285714286
5.570148718635395e+19,1.1482245158663911e+19,8.444322389394825e+18,3128056454407174.0,35770799677736.8,6176621837092387.0,2.3289357200264404e+16,3961469177184.3096,6968345825411882.0,5.307513047860042e+22,252299832306667.38,-31.935483870967744,-157.14285714285714
4.435268874725486e+19,2.8355807008088223e+18,8.466871257704314e+18,3200363461455603.0,36694300872523.01,5021010530180382.0,2.1948648789378204e+16,4999169060631.262,6601356474467489.0,5.017056519754471e+22,186299390921619.97,-31.935483870967744,-151.42857142857142
2.9917461375527764e+19,4.985399986264179e+18,8.54462685648075e+18,3134650939517307.0,38301039569083.016,4887938572180870.0,2.0938586063571584e+16,5049209557344.939,6314922427399872.0,4.472850520182104e+22,307717875579223.1,-31.935483870967744,-145.71428571428572
4.855036570893553e+19,2.6357016091955635e+18,8.509882484008728e+18,3224313375903524.5,37658702154909.19,5725383990146817.0,2.0473617074888736e+16,4205661104023.8267,6153964004195538.0,4.208932311372583e+22,280964200302684.62,-31.935483870967744,-140.0
3.729194164943781e+19,2.719519154944725e+18,8.39132857034085e+18,3074292434501327.0,35879491576675.01,4499525231852243.0,2.3115269108176716e+16,4029128564998.206,7373656858159366.0,4.225711435109738e+22,344950647798122.0,-31.935483870967744,-134.28571428571428
3.7237098867614e+19,2.677055334810049e+18,8.430625964246876e+18,2976593240824747.0,36881328727582.05,4456057491413871.0,2.7445087982690664e+16,4901304677548.528,8541716858632109.0,5.009534446498071e+22,370246213459683.5,-31.935483870967744,-128.57142857142856
3.412674135315146e+19,3.372525781576756e+18,8.27828300718615e+18,3054499340512832.5,35035733715943.29,5135501068354834.0,2.5334858025792104e+16,4920762788366.158,7964451787910810.0,7.793898574828656e+22,350953769333905.5,-31.935483870967744,-122.85714285714286
3.2399073533576507e+19,4.160759469740259e+18,8.23258570068612e+18,3066442997516906.5,35488828140911.484,5753631860502625.0,1.9219884554916652e+16,5188322807737.665,5928683488022822.0,5.765201416798102e+22,239067409450506.3,-31.935483870967744,-117.14285714285714
4.792893015441008e+19,1.4821910348959158e+19,8.220678503296392e+18,2927555111468568.5,35184323594693.22,5939320628949372.0,2.2443939978047052e+16,3291675490724.978,6894663373764340.0,5.199027815029947e+22,331462605384033.44,-31.935483870967744,-111.42857142857143
4.028277979162662e+19,2.9808489594346947e+18,8.200473482930145e+18,2965841907525673.0,34168771450271.926,5645856929079290.0,2.323183849534292e+16,2166418683268.0708,6975053304874248.0,4.593327292478336e+22,382147600119324.75,-31.935483870967744,-105.71428571428571
3.5203573635436356e+19,8.224153886331568e+18,8.386830260348392e+18,2952037029319682.5,35149929349066.43,5409336976660806.0,2.3622587843322484e+16,4523014057813.976,6993609674029797.0,4.682602356498371e+22,293242256792316.8,-31.935483870967744,-100.0
3.178333862921295e+19,7.664613782542801e+18,8.354453698071197e+18,2997588563301325.5,36713773479866.63,5649549923517107.0,2.19362725478302e+16,5521723471702.823,6574536964616894.0,3.577363808014657e+22,282199360010679.94,-31.935483870967744,-94.28571428571428
3.4941867405507355e+19,5.20488526334202e+18,8.251440651102319e+18,2940504166384159.0,36764043236213.68,5622636841827352.0,2.428080513810647e+16,6279431690217.377,7196696137299661.0,3.2836226703114147e+22,315986100318663.7,-31.935483870967744,-88.57142857142857
3.4336239205876027e+19,2.660144829736154e+18,8.195579264566135e+18,2896364796484098.5,35725722646434.98,6209363138115607.0,3.2228620518471492e+16,7154245657077.442,9129655726419794.0,4.403139883324581e+22,398530897048247.56,-31.935483870967744,-82.85714285714286
3.1606770974425674e+19,2.7478614467137577e+18,8.097792920798169e+18,2833649985552869.5,35670470114826.93,9382496170520616.0,6.690544263401922e+16,15056186036475.008,1.7760364859408824e+16,5.7083706091546155e+22,399034970077878.7,-31.935483870967744,-77.14285714285714
2.9537605390954045e+19,1.8002486132950774e+18,7.873846430640446e+18,2984303314858309.5,35463920196681.67,2.0390277774273732e+16,7.946151367048864e+16,34284084451370.285,2.2907901637375224e+16,4.3462315206734315e+22,526869818359509.2,-31.935483870967744,-71.42857142857143
3.1471492601257095e+19,1.9250840967807268e+18,7.899651558503211e+18,3269416734226977.5,38324420892576.47,3.631931034756314e+16,1.469065715935817e+17,33576172259204.89,3.1929906355081324e+16,6.93118891675155e+22,833506376839492.4,-31.935483870967744,-65.71428571428571
3.508287093450784e+19,2.3834783802130995e+18,8.095806676880898e+18,3171343909213068.0,43791046638390.836,3.4855406624541176e+16,1.3532681867534768e+17,33239053245816.133,2.9703530470493884e+16,5.977779119188399e+22,990228883700547.1,-31.935483870967744,-60.0
3.1575481399196213e+19,3.187475612683231e+18,8.240196834797423e+18,3011033956268704.5,41939075113575.5,2.793224165648186e+16,1.6327746893336944e+17,37441124623058.484,3.338640240899063e+16,4.782239214311906e+22,878700362105146.9,-31.935483870967744,-54.28571428571428
3.1220480728806564e+19,4.312051012297366e+18,8.273469353450899e+18,3302132591629209.0,44392652316406.336,2.125523532089031e+16,8.47569404759215e+16,24846764555534.363,2.0688065271522496e+16,4.983315775224824e+22,514849869707299.94,-31.935483870967744,-48.571428571428555
4.899763598042365e+19,6.186272039044068e+18,8.156286841755879e+18,3064058713530413.5,40711094729659.5,1.5925167807100164e+16,7.390274022845035e+16,19360938374002.66,2.0218955101655856e+16,5.002949267283028e+22,452637687431805.94,-31.935483870967744,-42.85714285714286
5.145874428153139e+19,3.534114588507514e+18,7.836935155782844e+18,2847097737318551.0,39985990057070.836,1.5768111096504404e+16,8.334625008873406e+16,19430869886759.336,2.2398960447958636e+16,3.529303193778469e+22,384415903110124.75,-31.935483870967744,-37.14285714285714
3.889355082898086e+19,3.894288698176395e+18,7.533930135824091e+18,2764912514484198.5,35644154464244.77,1.641902276805519e+16,6.988387428042469e+16,23849398670838.543,2.04756522124416e+16,5.1657554601903745e+22,495032707459849.2,-31.935483870967744,-31.428571428571416
3.8427949512137425e+19,7.846884275397575e+18,7.601910764952878e+18,2624741017547647.5,35025716903256.25,1.008196742355769e+16,5.005531220539297e+16,21105674399635.035,1.5400869710723214e+16,5.998616616773996e+22,357285133083529.56,-31.935483870967744,-25.714285714285722
4.28649134329899e+19,9.179221560217529e+18,7.572567541583946e+18,2785826983305350.5,34221800921908.93,1.0370455243520756e+16,4.573807805897813e+16,17004399347864.736,1.4312168555263768e+16,6.082347855425042e+22,373648622802381.8,-31.935483870967744,-20.0
5.431917766179714e+19,4.5189144598006093e+18,7.792372600562047e+18,2781830550025448.5,31696363556232.758,7446225654036131.0,3.2974429271042316e+16,10009622016724.666,9743447836973072.0,4.970423605401268e+22,327232083229325.44,-31.935483870967744,-14.285714285714278
3.346736548070366e+19,3.383053342800158e+18,7.736798510741233e+18,2736949933459336.5,32169724334688.45,6004137041476175.0,2.784150558266911e+16,8028606288154.859,8507570298033954.0,4.1845146132842585e+22,292663699385216.9,-31.935483870967744,-8.571428571428555
3.22899023043262e+19,2.0567931780466376e+18,7.655645189764644e+18,2702213709595864.0,34078023170326.473,6517724730438413.0,3.0843459501423304e+16,4367968795460.086,8915480057682765.0,2.886901393915604e+22,213365895713054.12,-31.935483870967744,-2.857142857142861
4.163326704034194e+19,2.678541428235943e+18,7.718640419240539e+18,2737013035969489.0,32485723163753.62,5399934330727094.0,2.3963909670501056e+16,3726252098905.4707,6682881908194301.0,2.557752115055766e+22,307023193861672.94,-31.935483870967744,2.857142857142861
4.752238012117311e+19,3.87633704227173e+18,7.841604265762792e+18,2773743219802042.5,32304009042735.7,5569300950812439.0,2.8542744728561772e+16,7363200014720.502,7808069777703307.0,2.688048754200356e+22,314868449064449.44,-31.935483870967744,8.571428571428584
4.288037744447317e+19,2.896055706450337e+18,7.839257380232198e+18,2828968794237316.5,31374617747100.715,6650553056563622.0,2.5472597505047584e+16,6510222561324.238,6737611143169316.0,2.903227323135898e+22,468165263923727.8,-31.935483870967744,14.285714285714278
3.368487340373335e+19,1.8942598186066092e+18,7.736250359898765e+18,3033087736508649.5,25402852521282.48,8416995974303779.0,3.0497855936563628e+16,8576634147219.668,7545249718087413.0,3.268456858146381e+22,558490511860142.8,-31.935483870967744,20.0
3.151635232098975e+19,2.0125580292107666e+18,7.936463942034755e+18,3107032857366368.5,25531599270207.695,1.000980277989977e+16,3.755625676128049e+16,11550527482600.707,8478974380802617.0,3.2583872751951078e+22,566885752002601.5,-31.935483870967744,25.714285714285722
3.729638262001429e+19,2.0653510086904049e+18,8.188130999968473e+18,3040885519865419.5,33989578577357.723,6763961341134011.0,3.537916982190489e+16,7815234893304.463,8449704843632415.0,4.503369728436657e+22,426530042771277.7,-31.935483870967744,31.428571428571445
4.219478724937229e+19,3.9927864102941414e+18,8.133084707004868e+18,3045285026787383.5,32281908060215.18,6947746063922528.0,2.6173248025324304e+16,6113203597378.737,6700585231090742.0,4.1789634023679985e+22,342280117079952.75,-31.935483870967744,37.14285714285714
3.940787009199552e+19,3.184328992024876e+18,8.011039172701963e+18,3164551861775442.5,32913835740151.75,5862620999666768.0,2.9784394189099244e+16,4722156867619.118,8200225275478802.0,6.302573139052139e+22,401806427045170.5,-31.935483870967744,42.85714285714286
4.300795574358488e+19,4.2652551265793894e+18,8.031373750305059e+18,2953190621775747.5,32429822511512.35,5486674562940381.0,3.14825345353902e+16,3190203781481.0503,8505770161940206.0,7.069082042415288e+22,392017044498798.25,-31.935483870967744,48.571428571428584
3.250351908220817e+19,4.0487605444456765e+18,7.917418174963177e+18,3024194921921151.5,31582973768288.598,5642533063367050.0,3.0844636454273476e+16,5591371883351.999,8285193921108511.0,7.63206501114153e+22,375229237848212.4,-31.935483870967744,54.28571428571428
2.790509148082406e+19,3.8412563007607803e+18,7.898214979671266e+18,3114982062031108.0,32079432795849.156,5243294477938849.0,3.0956703163282004e+16,6796133302570.351,8550090852989922.0,6.859482790024315e+22,351750153170507.1,-31.935483870967744,60.0
3.4126186672346616e+19,3.7273165118482417e+18,7.928216035079252e+18,3088677533092596.0,32327183171079.742,4995666894618609.0,2.8676904123451172e+16,4549792272861.616,8313096321701053.0,7.689414143225604e+22,418332379574544.4,-31.935483870967744,65.71428571428572
5.433875629528593e+19,4.51500452693709e+18,7.942564626321245e+18,3108117115478507.0,31055352147871.64,4875614926772927.0,2.3313127204482264e+16,4891675768781.049,6844610495764739.0,3.148066953959537e+22,354445536817748.9,-31.935483870967744,71.42857142857144
4.337172961858637e+19,2.561266782089614e+18,7.96854067539986e+18,3028671644108966.5,32096235274301.47,4315762188080343.5,2.6875054566585708e+16,4445191383575.248,7961947572634217.0,4.746273294477622e+22,286682456043780.06,-31.935483870967744,77.14285714285717
3.929923383212766e+19,1.9326266049869586e+18,8.124733050531801e+18,2972940081164535.5,34795312451174.402,4277404671243425.0,2.3795710607629644e+16,4020804466766.407,7087212270158351.0,4.497202892038543e+22,349855672421702.0,-31.935483870967744,82.85714285714289
3.815003193535267e+19,3.603264398376466e+18,8.32646557888243e+18,3038158814716373.0,37481152038467.74,4988252563814777.0,2.283072512501406e+16,3947934755229.103,6811787319232454.0,3.4730076562681718e+22,289652864250381.9,-31.935483870967744,88.57142857142856
3.836119877862777e+19,3.7245362010000476e+18,8.282003158569676e+18,2993914179637776.5,35610396583903.68,4666912517512629.0,2.6227088942270708e+16,6035225045487.894,7485077532667387.0,2.529942773992217e+22,280097915960982.6,-31.935483870967744,94.28571428571428
4.006732867988008e+19,2.408996783296405e+18,8.165710127733261e+18,2920127601980231.5,34062546663882.504,3537307590109199.5,2.8406477148702932e+16,4865298930492.3125,8261036871768053.0,1.7248812575223244e+22,315876769222934.25,-31.935483870967744,100.0
3.8248161773558686e+19,1.9270545676094607e+18,8.195959824774613e+18,2958374022638346.5,33888713166395.055,4474674299970901.0,2.4432890785864376e+16,6023747148301.964,6834766909299605.0,2.5084343976118846e+22,333957564049454.6,-31.935483870967744,105.71428571428572
3.830904617571629e+19,1.9170761268090762e+18,8.283482410515353e+18,3037607988216552.5,35399411129914.305,5071679701295860.0,3.052547780888571e+16,9582889900837.654,8200030966965162.0,3.6927590322366168e+22,353508135112937.4,-31.935483870967744,111.42857142857144
