ir1_ch4,ir3_co,uv0_o3,uv1_no2,uv3_bro,uv4_h2co,uv5_so2,uv6_oclo,uv7_so2,uv8_h2o,uv9_chocho,lat,lon
3.738296586551613e+19,4.765962355693584e+19,4.64303528988321e+18,2521355793837471.0,38291677750598.664,0.0,5387339590620501.0,1050676003041.3533,4633242653862571.0,1.8234968721479481e+21,98029578760096.75,-84.19354838709677,2.857142857142861
3.3858134135610986e+19,1.4391765402625567e+19,4.611079718805192e+18,2534009502341648.0,37804588166735.97,0.0,1.001898185368535e+16,1185548770295.2925,8633710348232294.0,1.696722017944989e+21,104568219142023.53,-84.19354838709677,8.571428571428584
3.601780224947611e+19,6.043051189352492e+18,4.604590601469967e+18,2550636829150865.5,37561902647352.625,0.0,4787591275959637.0,1089626835599.7396,4302819346262698.5,1.51922882954565e+21,98373602112983.38,-84.19354838709677,14.285714285714278
3.869524750586732e+19,6.122816767388083e+18,4.616365022375922e+18,2566890413381248.5,36861835483167.48,0.0,6086939417975922.0,885766292491.3796,5194425673070820.0,1.513450885729293e+21,104064817786294.86,-84.19354838709677,20.0
3.5300603061178647e+19,5.984993931766842e+18,4.6070337290839086e+18,2594839942400684.0,35794172798726.99,0.0,6177603256494763.0,1102367930295.402,5379258960576512.0,1.5107893487109286e+21,136627713425408.0,-84.19354838709677,25.714285714285722
3.478341421724963e+19,1.5475867948518791e+19,4.673318409890578e+18,2652180294647017.5,35670193479743.23,0.0,6766068535761306.0,903755327397.7263,6003718670725939.0,1.541596544509878e+21,124368322497584.77,-84.19354838709677,31.428571428571445
3.1755673642878358e+19,3.2626607816087276e+18,4.743274588784899e+18,2691856137648656.0,36365564995837.0,0.0,5950603382069658.0,1001062759661.7828,5309789928161280.0,1.3795889149998116e+21,120572566017077.89,-84.19354838709677,37.14285714285714
2.9681109706692014e+19,2.321244911683339e+18,4.781610332628805e+18,2746639731964784.5,36325819653850.63,0.0,8851756442609254.0,1028474650017.7417,8001803433227059.0,1.2750822594042612e+21,103935672045372.95,-84.19354838709677,42.85714285714286
2.926624582558519e+19,2.2573038990034573e+18,4.894200755730704e+18,2830341955097203.5,36595049161710.414,0.0,4872179563539115.0,1053208570010.6139,4267940459315200.0,1.313579843106808e+21,97780372026163.2,-84.19354838709677,48.571428571428584
2.927052000322172e+19,3.040487130995918e+18,4.995983907546966e+18,2902127628136093.0,36244292450400.32,0.0,5853747226240614.0,951702677539.3456,5147161020019507.0,1.4132670693456601e+21,122575792317610.67,-84.19354838709677,54.28571428571428
2.8866405609200964e+19,2.77513232820856e+18,5.073717426993389e+18,2977928704375897.0,36478920587233.23,0.0,7174623259000832.0,1825205786101.4353,6365870863417344.0,1.3997172391914318e+21,150654219804437.94,-84.19354838709677,60.0
2.888127908070562e+19,9.207160256857908e+18,5.209536876853574e+18,3071882697305863.0,36526949821490.42,0.0,5805538991756629.0,970771305557.4873,5142230506056363.0,1.2908000378268106e+21,134765997711457.53,-84.19354838709677,65.71428571428572
2.8240276894504866e+19,1.5348549422116232e+18,5.290111995800375e+18,3155693259482763.5,37082554499052.53,0.0,7363570434048000.0,982224383696.0,6522183276123477.0,1.3045086142192288e+21,126294816514958.22,-84.19354838709677,71.42857142857144
2.832312280884664e+19,1.4745497112531868e+18,5.435853983603526e+18,3248220206640434.5,37675700322384.24,0.0,5810453198825062.0,1156803647180.8418,5157139240714240.0,1.3337676140145345e+21,152063447295590.4,-84.19354838709677,77.14285714285717
2.922281885786118e+19,2.2941202558346534e+18,5.631001405787573e+18,3338698487956208.0,37419865939525.33,0.0,8440751130987725.0,1277072208855.6895,7465202110955520.0,1.301974640319352e+21,98485799794635.5,-84.19354838709677,82.85714285714289
2.9596988203856716e+19,2.376814840920173e+18,5.75908077481788e+18,3420554339073308.0,37751270356210.5,0.0,6634102585294848.0,1647592769236.1143,5845001128902656.0,1.3582196089299107e+21,150209162192018.28,-84.19354838709677,88.57142857142856
3.3553212118574273e+19,8.614741235265561e+18,5.896039724017365e+18,3499862326781625.0,37937673218792.93,0.0,4966142539988992.0,1530436163434.4155,4351969732853760.0,1.3800732086613985e+21,113840225509624.25,-84.19354838709677,94.28571428571428
3.1615039801858376e+19,2.795822186770465e+18,5.987806709926196e+18,3598429934924831.5,38276755684693.0,0.0,6278227120444757.0,1182153449660.4707,5547361181543083.0,1.4075287470117316e+21,134677089731820.31,-84.19354838709677,100.0
3.2440198798867145e+19,3.424423322534468e+18,6.122465006462124e+18,3741836466618533.5,37748171805758.52,0.0,7278382777630720.0,1220522419683.7634,6366488558567424.0,1.4496507936760102e+21,122350983370565.81,-84.19354838709677,105.71428571428572
3.1126769829673103e+19,2.553792088510621e+18,6.262824341624643e+18,3851590536693624.0,37742931021502.29,0.0,5463605828491674.0,1061632883118.4734,4815933873638605.0,1.5497409198937324e+21,130686106454770.53,-84.19354838709677,111.42857142857144
3.103223040620866e+19,2.565464419693607e+18,6.357283050144974e+18,3949095736475188.5,38693099350440.01,0.0,5545624605469355.0,944395821164.6061,4866994427920384.0,1.6655206430033995e+21,151944242692096.0,-84.19354838709677,117.14285714285717
3.31423181504166e+19,3.1341758731504384e+18,6.418357995741546e+18,4024478625774230.0,38457423323069.93,0.0,4053788360127283.0,1101023109890.4382,3497890729584230.5,1.687316375908548e+21,113869150663631.23,-84.19354838709677,122.85714285714289
1.2077533366272591e+20,4.742077972454978e+18,6.558038905602605e+18,4094663762632018.0,38276110645445.38,0.0,1.5197711712124928e+16,1254676557435.3079,1.2997218504015872e+16,1.7033239727428013e+21,98550394036942.6,-84.19354838709677,128.57142857142856
3.689458905936731e+19,2.283433590530853e+18,6.616909531931721e+18,4118555409059282.5,38380091971144.44,0.0,5174505127280640.0,1213710179777.0232,4494924598738944.0,1.756584568501202e+21,139070912727970.9,-84.19354838709677,134.28571428571428
